Open time ms,Open,High,Low,Close,Volume,Open time
1778112000000,2350.84,2352.3,2348.16,2350.0,2378.3454,2026-05-07 00:00:00
1778112900000,2350.0,2350.22,2344.72,2344.72,1852.2329,2026-05-07 00:15:00
1778113800000,2344.72,2346.46,2334.94,2336.62,4089.9207,2026-05-07 00:30:00
1778114700000,2336.63,2339.08,2329.05,2329.65,5301.8244,2026-05-07 00:45:00
1778115600000,2329.66,2330.18,2314.16,2329.29,10425.3137,2026-05-07 01:00:00
1778116500000,2329.3,2332.04,2320.64,2332.03,3053.3673,2026-05-07 01:15:00
1778117400000,2332.03,2335.0,2328.31,2334.41,2642.5585,2026-05-07 01:30:00
1778118300000,2334.41,2334.51,2326.09,2327.41,2781.5098,2026-05-07 01:45:00
1778119200000,2327.4,2327.95,2315.45,2315.7,6810.7922,2026-05-07 02:00:00
1778120100000,2315.71,2320.01,2313.89,2317.87,4758.8376,2026-05-07 02:15:00
1778121000000,2317.88,2321.24,2315.99,2317.52,4328.7222,2026-05-07 02:30:00
1778121900000,2317.53,2323.77,2315.45,2321.88,3540.8429,2026-05-07 02:45:00
1778122800000,2321.89,2323.38,2319.13,2319.82,4400.9799,2026-05-07 03:00:00
1778123700000,2319.82,2322.21,2315.74,2320.2,2233.8916,2026-05-07 03:15:00
1778124600000,2320.2,2323.39,2318.45,2323.29,1752.0058,2026-05-07 03:30:00
1778125500000,2323.29,2326.2,2321.66,2322.39,3153.1724,2026-05-07 03:45:00
1778126400000,2322.39,2324.88,2317.8,2324.03,3700.0257,2026-05-07 04:00:00
1778127300000,2324.02,2327.31,2323.79,2326.25,2607.0164,2026-05-07 04:15:00
1778128200000,2326.25,2327.39,2322.9,2324.1,2074.9073,2026-05-07 04:30:00
1778129100000,2324.11,2327.52,2324.1,2327.51,2035.5884,2026-05-07 04:45:00
1778130000000,2327.51,2333.61,2327.02,2331.27,3660.6284,2026-05-07 05:00:00
1778130900000,2331.28,2332.64,2329.5,2331.83,2402.2452,2026-05-07 05:15:00
1778131800000,2331.84,2333.97,2329.66,2331.3,3275.0596,2026-05-07 05:30:00
1778132700000,2331.3,2331.72,2329.13,2331.08,1632.986,2026-05-07 05:45:00
1778133600000,2331.08,2331.08,2321.39,2321.84,3917.5668,2026-05-07 06:00:00
1778134500000,2321.83,2323.64,2320.0,2323.64,3191.7017,2026-05-07 06:15:00
1778135400000,2323.65,2337.0,2323.65,2336.23,3539.6964,2026-05-07 06:30:00
1778136300000,2336.24,2338.57,2332.65,2337.13,3360.4167,2026-05-07 06:45:00
1778137200000,2337.14,2343.53,2336.72,2343.33,4340.1327,2026-05-07 07:00:00
1778138100000,2343.33,2344.99,2339.26,2340.23,3947.8063,2026-05-07 07:15:00
1778139000000,2340.24,2346.89,2339.95,2345.35,4536.2291,2026-05-07 07:30:00
1778139900000,2345.36,2346.74,2341.72,2344.59,3296.0032,2026-05-07 07:45:00
1778140800000,2344.59,2346.6,2341.24,2341.78,3567.0816,2026-05-07 08:00:00
1778141700000,2341.78,2342.01,2335.29,2337.62,4580.6346,2026-05-07 08:15:00
1778142600000,2337.62,2340.96,2333.88,2334.42,3252.664,2026-05-07 08:30:00
1778143500000,2334.41,2339.45,2332.0,2333.73,3720.1799,2026-05-07 08:45:00
1778144400000,2333.73,2335.53,2331.42,2335.53,3329.6325,2026-05-07 09:00:00
1778145300000,2335.53,2337.11,2328.76,2331.18,3852.219,2026-05-07 09:15:00
1778146200000,2331.18,2333.76,2326.83,2328.25,4261.3361,2026-05-07 09:30:00
1778147100000,2328.25,2330.4,2327.24,2329.05,2476.5607,2026-05-07 09:45:00
1778148000000,2329.04,2331.63,2322.22,2325.54,3500.554,2026-05-07 10:00:00
1778148900000,2325.55,2328.39,2317.35,2318.6,4134.6877,2026-05-07 10:15:00
1778149800000,2318.61,2328.01,2318.16,2328.01,3035.4507,2026-05-07 10:30:00
1778150700000,2328.01,2329.4,2326.03,2326.78,2925.7741,2026-05-07 10:45:00
1778151600000,2326.78,2331.27,2325.45,2329.28,2722.2426,2026-05-07 11:00:00
1778152500000,2329.28,2330.98,2327.83,2328.07,2495.0861,2026-05-07 11:15:00
1778153400000,2328.06,2331.59,2328.03,2330.59,3043.6728,2026-05-07 11:30:00
1778154300000,2330.58,2331.17,2325.57,2329.94,3242.0054,2026-05-07 11:45:00
1778155200000,2329.94,2336.09,2329.04,2335.81,3375.5022,2026-05-07 12:00:00
1778156100000,2335.82,2337.13,2332.04,2333.06,3327.4363,2026-05-07 12:15:00
1778157000000,2333.06,2336.11,2331.67,2333.22,2864.0143,2026-05-07 12:30:00
1778157900000,2333.23,2334.66,2330.54,2333.01,2818.942,2026-05-07 12:45:00
1778158800000,2333.02,2333.02,2322.56,2324.07,5212.448,2026-05-07 13:00:00
1778159700000,2324.08,2329.95,2322.98,2324.94,5167.1088,2026-05-07 13:15:00
1778160600000,2324.94,2324.94,2314.8,2314.81,13982.0038,2026-05-07 13:30:00
1778161500000,2314.81,2317.59,2305.4,2314.32,14650.108,2026-05-07 13:45:00
1778162400000,2314.32,2318.75,2307.76,2316.76,4486.0314,2026-05-07 14:00:00
1778163300000,2316.76,2317.15,2308.57,2309.78,11948.6494,2026-05-07 14:15:00
1778164200000,2309.78,2310.6,2289.51,2296.59,20851.9119,2026-05-07 14:30:00
1778165100000,2296.58,2302.09,2294.62,2298.98,9494.6307,2026-05-07 14:45:00
1778166000000,2298.98,2304.52,2295.99,2298.5,4937.5876,2026-05-07 15:00:00
1778166900000,2298.49,2301.09,2285.95,2291.19,13164.8748,2026-05-07 15:15:00
1778167800000,2291.19,2298.81,2289.32,2296.01,6576.4044,2026-05-07 15:30:00
1778168700000,2296.01,2298.44,2292.49,2294.82,6649.2986,2026-05-07 15:45:00
1778169600000,2294.82,2295.15,2287.1,2290.05,8369.9162,2026-05-07 16:00:00
1778170500000,2290.02,2298.2,2285.37,2297.35,8900.7989,2026-05-07 16:15:00
1778171400000,2297.35,2297.92,2290.81,2294.91,5534.504,2026-05-07 16:30:00
1778172300000,2294.91,2296.05,2289.61,2291.81,5195.9746,2026-05-07 16:45:00
1778173200000,2291.81,2295.2,2290.59,2293.55,5020.2952,2026-05-07 17:00:00
1778174100000,2293.54,2295.2,2280.1,2288.25,9821.1658,2026-05-07 17:15:00
1778175000000,2288.25,2293.09,2286.3,2291.73,6698.2816,2026-05-07 17:30:00
1778175900000,2291.73,2301.25,2289.2,2299.6,6838.9154,2026-05-07 17:45:00
1778176800000,2299.61,2304.0,2297.71,2300.07,6830.5631,2026-05-07 18:00:00
1778177700000,2300.08,2301.93,2299.19,2299.39,5975.3952,2026-05-07 18:15:00
1778178600000,2299.38,2304.0,2294.39,2295.98,6195.5953,2026-05-07 18:30:00
1778179500000,2295.98,2299.62,2291.27,2296.19,4858.795,2026-05-07 18:45:00
1778180400000,2296.18,2296.92,2290.23,2295.27,3757.1436,2026-05-07 19:00:00
1778181300000,2295.27,2296.15,2290.0,2290.69,3122.6731,2026-05-07 19:15:00
1778182200000,2290.69,2296.44,2290.61,2293.7,4260.0282,2026-05-07 19:30:00
1778183100000,2293.69,2297.09,2287.88,2295.98,7377.4368,2026-05-07 19:45:00
1778184000000,2295.98,2302.57,2293.73,2295.01,9766.6284,2026-05-07 20:00:00
1778184900000,2295.02,2296.08,2292.77,2294.43,6750.857,2026-05-07 20:15:00
1778185800000,2294.42,2294.42,2287.94,2290.0,10624.0427,2026-05-07 20:30:00
1778186700000,2290.01,2290.74,2288.08,2289.1,6859.3303,2026-05-07 20:45:00
1778187600000,2289.1,2290.47,2281.29,2286.46,4859.001,2026-05-07 21:00:00
1778188500000,2286.46,2293.83,2285.34,2293.82,2675.8557,2026-05-07 21:15:00
1778189400000,2293.83,2294.29,2290.23,2290.62,3011.3612,2026-05-07 21:30:00
1778190300000,2290.61,2292.6,2287.67,2287.68,2252.8684,2026-05-07 21:45:00
1778191200000,2287.68,2289.36,2281.04,2287.77,6958.3334,2026-05-07 22:00:00
1778192100000,2287.77,2290.24,2286.12,2286.12,3813.7972,2026-05-07 22:15:00
1778193000000,2286.12,2288.73,2281.57,2283.63,3293.9007,2026-05-07 22:30:00
1778193900000,2283.63,2288.18,2283.04,2287.03,2358.3116,2026-05-07 22:45:00
1778194800000,2287.03,2291.49,2286.11,2289.69,2759.5931,2026-05-07 23:00:00
1778195700000,2289.69,2290.77,2286.75,2289.35,2031.3356,2026-05-07 23:15:00
1778196600000,2289.35,2291.42,2287.25,2291.42,1978.6828,2026-05-07 23:30:00
1778197500000,2291.42,2293.24,2290.52,2291.06,2101.4955,2026-05-07 23:45:00
1778198400000,2291.06,2294.04,2290.83,2293.3,2782.1011,2026-05-08 00:00:00
1778199300000,2293.3,2294.28,2289.68,2290.47,2723.1011,2026-05-08 00:15:00
1778200200000,2290.47,2291.22,2287.21,2287.94,2027.755,2026-05-08 00:30:00
1778201100000,2287.94,2287.95,2283.66,2286.83,2464.3209,2026-05-08 00:45:00
1778202000000,2286.83,2289.31,2282.88,2283.09,2226.1341,2026-05-08 01:00:00
1778202900000,2283.08,2285.91,2280.28,2285.71,2960.7047,2026-05-08 01:15:00
1778203800000,2285.72,2287.82,2284.11,2285.74,2115.1807,2026-05-08 01:30:00
1778204700000,2285.74,2287.22,2283.16,2285.06,2777.1786,2026-05-08 01:45:00
1778205600000,2285.06,2285.71,2273.0,2277.84,7395.8684,2026-05-08 02:00:00
1778206500000,2277.85,2277.95,2268.0,2276.35,6231.4519,2026-05-08 02:15:00
1778207400000,2276.36,2283.17,2275.31,2279.49,2894.0279,2026-05-08 02:30:00
1778208300000,2279.49,2282.15,2277.0,2279.15,2166.0109,2026-05-08 02:45:00
1778209200000,2279.15,2279.15,2265.61,2273.13,7817.1152,2026-05-08 03:00:00
1778210100000,2273.13,2279.52,2272.76,2278.8,3321.8251,2026-05-08 03:15:00
1778211000000,2278.79,2281.35,2278.79,2280.78,2604.4203,2026-05-08 03:30:00
1778211900000,2280.79,2281.6,2278.76,2278.76,1861.8302,2026-05-08 03:45:00
1778212800000,2278.77,2282.96,2278.76,2282.51,2226.8055,2026-05-08 04:00:00
1778213700000,2282.51,2284.54,2281.09,2282.58,2599.798,2026-05-08 04:15:00
1778214600000,2282.59,2282.86,2276.5,2277.65,2941.8209,2026-05-08 04:30:00
1778215500000,2277.65,2282.54,2277.65,2281.63,1879.0711,2026-05-08 04:45:00
1778216400000,2281.63,2282.48,2280.0,2280.97,2483.5287,2026-05-08 05:00:00
1778217300000,2280.98,2282.54,2279.0,2280.27,2141.6946,2026-05-08 05:15:00
1778218200000,2280.27,2283.54,2280.27,2283.31,1841.1568,2026-05-08 05:30:00
1778219100000,2283.3,2284.0,2275.97,2275.97,5166.8779,2026-05-08 05:45:00
1778220000000,2275.98,2277.22,2270.0,2276.18,11254.7367,2026-05-08 06:00:00
1778220900000,2276.18,2278.5,2275.01,2275.02,7294.4017,2026-05-08 06:15:00
1778221800000,2275.02,2277.22,2268.6,2275.73,10481.8843,2026-05-08 06:30:00
1778222700000,2275.74,2276.24,2273.01,2275.22,2317.2472,2026-05-08 06:45:00
1778223600000,2275.23,2275.23,2267.69,2268.51,3282.0631,2026-05-08 07:00:00
1778224500000,2268.51,2271.92,2267.15,2270.73,3367.1458,2026-05-08 07:15:00
1778225400000,2270.72,2280.04,2270.72,2279.53,8239.1741,2026-05-08 07:30:00
1778226300000,2279.54,2282.69,2279.0,2281.35,6376.0585,2026-05-08 07:45:00
1778227200000,2281.37,2283.21,2280.15,2281.72,4492.5832,2026-05-08 08:00:00
1778228100000,2281.71,2283.05,2280.72,2281.48,3760.6098,2026-05-08 08:15:00
1778229000000,2281.47,2286.51,2281.47,2285.45,4249.5735,2026-05-08 08:30:00
1778229900000,2285.45,2289.13,2283.56,2283.56,4707.6249,2026-05-08 08:45:00
1778230800000,2283.56,2289.22,2280.35,2289.2,3010.7492,2026-05-08 09:00:00
1778231700000,2289.2,2292.12,2287.02,2287.62,3573.3407,2026-05-08 09:15:00
1778232600000,2287.62,2288.4,2285.58,2285.7,3078.2825,2026-05-08 09:30:00
1778233500000,2285.7,2285.71,2281.78,2284.34,5353.3673,2026-05-08 09:45:00
1778234400000,2284.34,2287.78,2281.75,2282.98,3588.7458,2026-05-08 10:00:00
1778235300000,2282.99,2285.13,2281.17,2283.7,3454.6333,2026-05-08 10:15:00
1778236200000,2283.71,2290.24,2283.69,2290.15,3890.6382,2026-05-08 10:30:00
1778237100000,2290.14,2290.96,2287.07,2287.94,4797.4905,2026-05-08 10:45:00
1778238000000,2287.95,2292.5,2287.95,2290.81,6423.8331,2026-05-08 11:00:00
1778238900000,2290.8,2294.52,2290.13,2292.91,4521.0905,2026-05-08 11:15:00
1778239800000,2292.92,2294.18,2289.9,2290.49,2888.2933,2026-05-08 11:30:00
1778240700000,2290.49,2298.01,2290.49,2295.38,3928.2815,2026-05-08 11:45:00
1778241600000,2295.38,2297.12,2290.57,2293.41,2731.0832,2026-05-08 12:00:00
1778242500000,2293.41,2294.15,2289.24,2293.2,3248.8149,2026-05-08 12:15:00
1778243400000,2293.2,2302.0,2289.54,2291.24,6200.9786,2026-05-08 12:30:00
1778244300000,2291.23,2291.24,2282.46,2284.53,4254.1641,2026-05-08 12:45:00
1778245200000,2284.53,2287.0,2275.05,2276.12,6056.2956,2026-05-08 13:00:00
1778246100000,2276.12,2279.77,2273.12,2273.85,7236.1869,2026-05-08 13:15:00
1778247000000,2273.86,2279.09,2269.96,2272.01,9037.8086,2026-05-08 13:30:00
1778247900000,2272.02,2277.53,2271.29,2276.46,6138.5095,2026-05-08 13:45:00
1778248800000,2276.46,2285.48,2275.0,2281.24,8195.0169,2026-05-08 14:00:00
1778249700000,2281.25,2292.66,2280.1,2281.48,8394.0719,2026-05-08 14:15:00
1778250600000,2281.49,2288.99,2273.32,2287.9,6046.3327,2026-05-08 14:30:00
1778251500000,2287.9,2289.99,2282.97,2285.72,3004.6822,2026-05-08 14:45:00
1778252400000,2285.72,2288.02,2280.0,2281.28,3080.0206,2026-05-08 15:00:00
1778253300000,2281.28,2282.38,2275.0,2277.72,4484.7994,2026-05-08 15:15:00
1778254200000,2277.72,2287.0,2274.94,2285.14,2985.2738,2026-05-08 15:30:00
1778255100000,2285.15,2294.44,2284.57,2293.2,4107.3032,2026-05-08 15:45:00
1778256000000,2293.2,2294.37,2288.67,2290.38,3767.4337,2026-05-08 16:00:00
1778256900000,2290.38,2293.11,2288.49,2290.01,2988.5366,2026-05-08 16:15:00
1778257800000,2290.01,2291.99,2286.42,2291.67,3675.3895,2026-05-08 16:30:00
1778258700000,2291.67,2292.67,2289.3,2289.93,3022.637,2026-05-08 16:45:00
1778259600000,2289.93,2298.23,2289.39,2295.85,4076.5178,2026-05-08 17:00:00
1778260500000,2295.86,2302.47,2295.7,2301.62,5265.668,2026-05-08 17:15:00
1778261400000,2301.62,2315.0,2301.62,2309.99,8320.7775,2026-05-08 17:30:00
1778262300000,2310.0,2315.63,2300.7,2304.86,5935.6103,2026-05-08 17:45:00
1778263200000,2304.87,2313.05,2304.87,2312.44,5691.2679,2026-05-08 18:00:00
1778264100000,2312.45,2320.53,2309.83,2318.49,6264.2203,2026-05-08 18:15:00
1778265000000,2318.49,2321.22,2315.59,2318.35,4716.6906,2026-05-08 18:30:00
1778265900000,2318.34,2321.04,2313.11,2313.49,2981.8334,2026-05-08 18:45:00
1778266800000,2313.49,2319.49,2312.48,2317.5,4777.4495,2026-05-08 19:00:00
1778267700000,2317.51,2320.36,2314.46,2315.47,4670.3294,2026-05-08 19:15:00
1778268600000,2315.48,2318.98,2314.63,2315.99,6117.7203,2026-05-08 19:30:00
1778269500000,2315.99,2316.53,2313.72,2316.05,4212.4388,2026-05-08 19:45:00
1778270400000,2316.06,2317.0,2311.78,2313.28,3412.6335,2026-05-08 20:00:00
1778271300000,2313.28,2314.44,2310.52,2312.3,8974.9541,2026-05-08 20:15:00
1778272200000,2312.3,2312.32,2307.11,2308.41,10186.7318,2026-05-08 20:30:00
1778273100000,2308.41,2309.91,2305.36,2306.65,3843.3015,2026-05-08 20:45:00
1778274000000,2306.64,2308.92,2304.21,2305.64,3314.1478,2026-05-08 21:00:00
1778274900000,2305.65,2310.13,2305.53,2308.76,3808.6168,2026-05-08 21:15:00
1778275800000,2308.77,2314.13,2308.76,2313.9,3714.7445,2026-05-08 21:30:00
1778276700000,2313.91,2314.94,2310.34,2314.63,3240.997,2026-05-08 21:45:00
1778277600000,2314.62,2319.15,2314.31,2317.71,4105.5131,2026-05-08 22:00:00
1778278500000,2317.71,2318.68,2312.95,2313.1,3249.2016,2026-05-08 22:15:00
1778279400000,2313.11,2315.03,2311.99,2312.07,2784.6223,2026-05-08 22:30:00
1778280300000,2312.08,2313.05,2310.26,2310.98,2593.6351,2026-05-08 22:45:00
1778281200000,2310.98,2310.98,2307.0,2307.0,2744.5568,2026-05-08 23:00:00
1778282100000,2307.01,2309.78,2306.11,2308.01,3025.8271,2026-05-08 23:15:00
1778283000000,2308.01,2308.01,2303.19,2304.7,3516.1552,2026-05-08 23:30:00
1778283900000,2304.7,2307.4,2304.01,2307.06,2852.029,2026-05-08 23:45:00
1778284800000,2307.07,2307.11,2304.19,2306.31,2756.3864,2026-05-09 00:00:00
1778285700000,2306.32,2310.78,2306.06,2308.33,3012.7955,2026-05-09 00:15:00
1778286600000,2308.34,2311.93,2308.34,2310.36,2839.4063,2026-05-09 00:30:00
1778287500000,2310.36,2312.03,2307.37,2308.55,2943.3658,2026-05-09 00:45:00
1778288400000,2308.55,2313.37,2308.23,2313.36,3045.2666,2026-05-09 01:00:00
1778289300000,2313.36,2314.4,2309.22,2311.42,2106.3482,2026-05-09 01:15:00
1778290200000,2311.43,2316.61,2311.17,2315.63,2569.2129,2026-05-09 01:30:00
1778291100000,2315.64,2318.45,2314.13,2314.22,3136.949,2026-05-09 01:45:00
1778292000000,2314.23,2318.41,2313.8,2316.77,1944.2399,2026-05-09 02:00:00
1778292900000,2316.78,2317.0,2314.2,2316.27,2891.031,2026-05-09 02:15:00
1778293800000,2316.28,2320.3,2316.27,2317.93,2289.2598,2026-05-09 02:30:00
1778294700000,2317.93,2318.28,2316.59,2317.07,2343.6423,2026-05-09 02:45:00
1778295600000,2317.07,2319.16,2315.01,2318.22,1352.3199,2026-05-09 03:00:00
1778296500000,2318.21,2320.77,2316.0,2316.83,2276.9241,2026-05-09 03:15:00
1778297400000,2316.83,2316.84,2312.6,2313.65,2056.9334,2026-05-09 03:30:00
1778298300000,2313.64,2316.35,2313.15,2315.33,1604.6377,2026-05-09 03:45:00
1778299200000,2315.33,2325.33,2315.33,2321.41,4251.7576,2026-05-09 04:00:00
1778300100000,2321.4,2321.53,2315.88,2316.76,7151.7124,2026-05-09 04:15:00
1778301000000,2316.76,2317.3,2312.71,2313.38,7601.7414,2026-05-09 04:30:00
1778301900000,2313.37,2314.79,2311.27,2312.35,8179.6296,2026-05-09 04:45:00
1778302800000,2312.35,2314.62,2310.9,2313.81,1859.4966,2026-05-09 05:00:00
1778303700000,2313.81,2317.25,2313.27,2315.56,1497.2259,2026-05-09 05:15:00
1778304600000,2315.57,2318.29,2315.1,2317.15,1497.3941,2026-05-09 05:30:00
1778305500000,2317.15,2317.15,2314.51,2314.82,1064.3168,2026-05-09 05:45:00
1778306400000,2314.82,2319.16,2314.8,2318.58,3348.7125,2026-05-09 06:00:00
1778307300000,2318.58,2318.59,2315.36,2316.99,3213.8121,2026-05-09 06:15:00
1778308200000,2316.99,2319.59,2313.46,2315.07,1913.9527,2026-05-09 06:30:00
1778309100000,2315.06,2315.58,2312.95,2314.35,1831.4343,2026-05-09 06:45:00
1778310000000,2314.35,2315.94,2311.34,2313.05,2124.368,2026-05-09 07:00:00
1778310900000,2313.05,2318.56,2313.04,2316.2,2110.1618,2026-05-09 07:15:00
1778311800000,2316.19,2317.74,2315.33,2315.99,2388.6027,2026-05-09 07:30:00
1778312700000,2315.99,2316.0,2314.15,2314.69,1726.7725,2026-05-09 07:45:00
1778313600000,2314.69,2319.16,2314.23,2318.64,2253.661,2026-05-09 08:00:00
1778314500000,2318.64,2319.73,2318.03,2319.05,3400.8881,2026-05-09 08:15:00
1778315400000,2319.06,2320.53,2317.2,2317.8,2148.5082,2026-05-09 08:30:00
1778316300000,2317.81,2317.81,2316.29,2317.16,895.2735,2026-05-09 08:45:00
1778317200000,2317.16,2317.52,2315.0,2315.34,1299.6856,2026-05-09 09:00:00
1778318100000,2315.33,2315.33,2311.37,2313.19,2481.3115,2026-05-09 09:15:00
1778319000000,2313.18,2315.23,2312.95,2313.61,1588.5203,2026-05-09 09:30:00
1778319900000,2313.61,2313.99,2312.16,2313.28,1377.4406,2026-05-09 09:45:00
1778320800000,2313.28,2313.29,2310.24,2312.86,1859.5645,2026-05-09 10:00:00
1778321700000,2312.87,2314.55,2310.96,2311.68,1202.7287,2026-05-09 10:15:00
1778322600000,2311.68,2315.03,2311.58,2314.08,959.8129,2026-05-09 10:30:00
1778323500000,2314.08,2314.08,2312.36,2312.5,756.4858,2026-05-09 10:45:00
1778324400000,2312.49,2315.4,2312.49,2314.56,1514.532,2026-05-09 11:00:00
1778325300000,2314.56,2315.45,2313.59,2315.2,1139.2959,2026-05-09 11:15:00
1778326200000,2315.19,2315.56,2313.54,2313.55,1513.9675,2026-05-09 11:30:00
1778327100000,2313.54,2315.38,2313.54,2314.57,1268.0519,2026-05-09 11:45:00
1778328000000,2314.56,2317.08,2314.08,2314.19,1372.4189,2026-05-09 12:00:00
1778328900000,2314.18,2318.27,2313.24,2316.85,2043.773,2026-05-09 12:15:00
1778329800000,2316.85,2316.85,2314.34,2315.28,859.7052,2026-05-09 12:30:00
1778330700000,2315.28,2316.68,2315.02,2316.54,943.4092,2026-05-09 12:45:00
1778331600000,2316.54,2316.55,2315.08,2315.68,980.5293,2026-05-09 13:00:00
1778332500000,2315.68,2316.01,2313.02,2314.05,1427.0385,2026-05-09 13:15:00
1778333400000,2314.05,2314.77,2311.69,2313.01,1271.5178,2026-05-09 13:30:00
1778334300000,2313.01,2314.35,2312.15,2314.34,1094.2492,2026-05-09 13:45:00
1778335200000,2314.34,2315.32,2312.61,2313.61,1048.5457,2026-05-09 14:00:00
1778336100000,2313.6,2313.67,2305.77,2308.03,3434.6967,2026-05-09 14:15:00
1778337000000,2308.03,2309.07,2305.21,2308.84,2180.221,2026-05-09 14:30:00
1778337900000,2308.83,2311.4,2305.9,2308.27,1583.6198,2026-05-09 14:45:00
1778338800000,2308.27,2309.68,2300.0,2304.12,3724.1845,2026-05-09 15:00:00
1778339700000,2304.12,2311.06,2304.11,2310.9,2375.3997,2026-05-09 15:15:00
1778340600000,2310.9,2316.87,2310.32,2313.83,3706.0207,2026-05-09 15:30:00
1778341500000,2313.84,2317.64,2313.84,2317.63,3060.4506,2026-05-09 15:45:00
1778342400000,2317.64,2321.91,2315.29,2321.0,4280.1898,2026-05-09 16:00:00
1778343300000,2320.99,2325.28,2319.62,2319.9,4126.6421,2026-05-09 16:15:00
1778344200000,2319.89,2321.79,2317.18,2320.58,4335.3328,2026-05-09 16:30:00
1778345100000,2320.58,2321.04,2318.19,2319.99,2723.8452,2026-05-09 16:45:00
1778346000000,2320.0,2333.61,2320.0,2330.33,8919.387,2026-05-09 17:00:00
1778346900000,2330.34,2332.0,2326.38,2331.87,4298.5379,2026-05-09 17:15:00
1778347800000,2331.87,2333.27,2330.49,2330.49,4756.9108,2026-05-09 17:30:00
1778348700000,2330.5,2331.01,2326.9,2329.45,3124.6565,2026-05-09 17:45:00
1778349600000,2329.46,2332.97,2329.27,2330.06,2515.7071,2026-05-09 18:00:00
1778350500000,2330.07,2338.37,2329.5,2336.76,4458.2323,2026-05-09 18:15:00
1778351400000,2336.77,2337.93,2331.01,2331.33,2475.8073,2026-05-09 18:30:00
1778352300000,2331.33,2331.34,2328.8,2330.22,1798.7993,2026-05-09 18:45:00
1778353200000,2330.23,2331.65,2328.81,2329.98,2699.5063,2026-05-09 19:00:00
1778354100000,2329.98,2329.99,2326.54,2328.54,2292.6936,2026-05-09 19:15:00
1778355000000,2328.55,2328.85,2327.34,2328.36,1464.0928,2026-05-09 19:30:00
1778355900000,2328.35,2333.1,2327.45,2332.01,2647.3075,2026-05-09 19:45:00
1778356800000,2332.02,2332.81,2327.97,2327.98,1517.143,2026-05-09 20:00:00
1778357700000,2327.98,2329.69,2327.64,2328.73,1669.7103,2026-05-09 20:15:00
1778358600000,2328.73,2330.12,2327.26,2329.48,1394.1675,2026-05-09 20:30:00
1778359500000,2329.47,2330.06,2328.68,2329.18,1321.341,2026-05-09 20:45:00
1778360400000,2329.17,2331.51,2329.0,2330.62,1721.7971,2026-05-09 21:00:00
1778361300000,2330.63,2331.19,2328.62,2330.49,1414.7357,2026-05-09 21:15:00
1778362200000,2330.49,2330.92,2329.23,2329.88,1452.083,2026-05-09 21:30:00
1778363100000,2329.89,2331.55,2328.92,2330.82,1504.9013,2026-05-09 21:45:00
1778364000000,2330.82,2331.55,2329.47,2330.15,1884.0737,2026-05-09 22:00:00
1778364900000,2330.15,2331.99,2330.14,2330.98,1748.9415,2026-05-09 22:15:00
1778365800000,2330.98,2333.47,2327.22,2332.43,1973.0775,2026-05-09 22:30:00
1778366700000,2332.44,2333.07,2329.47,2329.89,1262.0324,2026-05-09 22:45:00
1778367600000,2329.89,2331.96,2327.5,2328.25,1752.202,2026-05-09 23:00:00
1778368500000,2328.25,2328.25,2325.78,2326.39,1546.0218,2026-05-09 23:15:00
1778369400000,2326.38,2326.99,2324.7,2324.87,1741.2351,2026-05-09 23:30:00
1778370300000,2324.87,2328.08,2324.86,2326.44,1914.7282,2026-05-09 23:45:00
1778371200000,2326.43,2328.07,2323.93,2327.08,2328.2403,2026-05-10 00:00:00
1778372100000,2327.07,2329.71,2326.68,2327.42,1585.8693,2026-05-10 00:15:00
1778373000000,2327.41,2328.59,2325.52,2327.24,1889.0683,2026-05-10 00:30:00
1778373900000,2327.24,2327.35,2321.16,2323.89,2110.6455,2026-05-10 00:45:00
1778374800000,2323.9,2323.9,2321.3,2322.26,2678.0844,2026-05-10 01:00:00
1778375700000,2322.26,2324.41,2319.26,2319.96,2829.9324,2026-05-10 01:15:00
1778376600000,2319.96,2321.77,2318.33,2319.95,1903.9208,2026-05-10 01:30:00
1778377500000,2319.96,2324.97,2319.95,2323.67,2043.7879,2026-05-10 01:45:00
1778378400000,2323.68,2323.68,2320.08,2321.59,1630.9487,2026-05-10 02:00:00
1778379300000,2321.6,2327.25,2321.04,2325.96,2077.804,2026-05-10 02:15:00
1778380200000,2325.96,2327.23,2324.32,2326.19,1721.3457,2026-05-10 02:30:00
1778381100000,2326.2,2328.0,2325.5,2327.94,1767.3872,2026-05-10 02:45:00
1778382000000,2327.94,2329.71,2327.04,2328.13,2056.9246,2026-05-10 03:00:00
1778382900000,2328.14,2328.29,2325.41,2325.67,1606.3048,2026-05-10 03:15:00
1778383800000,2325.67,2332.91,2323.7,2328.87,3058.2899,2026-05-10 03:30:00
1778384700000,2328.87,2329.96,2327.41,2327.76,1989.5828,2026-05-10 03:45:00
1778385600000,2327.75,2328.66,2326.1,2327.37,2694.4354,2026-05-10 04:00:00
1778386500000,2327.37,2329.25,2326.2,2329.24,1960.9817,2026-05-10 04:15:00
1778387400000,2329.24,2330.98,2327.7,2327.7,1549.527,2026-05-10 04:30:00
1778388300000,2327.7,2329.41,2327.03,2328.27,1511.1902,2026-05-10 04:45:00
1778389200000,2328.28,2328.84,2326.72,2328.26,1573.6169,2026-05-10 05:00:00
1778390100000,2328.26,2330.0,2328.0,2328.93,1555.3631,2026-05-10 05:15:00
1778391000000,2328.93,2329.99,2328.0,2328.02,1475.7468,2026-05-10 05:30:00
