entry_time,exit_time,direction,exit_reason,pnl_pct,size_pct,bars_held,result,ics,gatekeeper_passed,veto_soft_penalty,m1_dir,m1_score,m2_status,m2_score,m3_score,m4_status,m4_score,m5_status,m5_score,m7_score,m7_composite,eth_btc_trend,btc_trend,btc_atr_pctl,m8_status,m8_score,m9_status,m9_score,vol_regime,m10_status,m10_score,m11_status,m11_score,m12_status,m12_score,trend_dir,trend_val,cross_asset_score,session,phase0
2026-02-23 14:30:00,2026-02-23 15:45:00,SHORT,TP1,0.6229,5.0,5,WIN,0.6255,True,0.1,NEUTRAL,0.55,PASS,1.0,0.9185,PASS,0.1301,PASS,0.6209,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US_OPEN,0.34633903373366365
2026-02-23 15:45:00,2026-02-23 16:00:00,SHORT,TP1,0.6291,5.0,1,WIN,0.5989,True,0.1,NEUTRAL,0.525,PASS,1.0,0.7906,PASS,0.1301,PASS,0.6193,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US_OPEN,0.34633903373366365
2026-02-23 16:30:00,2026-02-23 17:00:00,SHORT,TP1,0.6267,5.0,2,WIN,0.531,True,0.1,NEUTRAL,0.5,PASS,1.0,0.4435,PASS,0.1301,PASS,0.6833,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US,0.34633903373366365
2026-02-23 17:00:00,2026-02-23 17:30:00,SHORT,TP1,0.768,5.0,2,WIN,0.5918,True,0.1,BEARISH,0.6375,PASS,1.0,0.7366,PASS,0.1301,PASS,0.6833,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US,0.34633903373366365
2026-02-23 17:30:00,2026-02-23 17:45:00,SHORT,SL,-0.8,5.0,1,LOSS,0.5909,True,0.1,BEARISH,0.6375,PASS,1.0,0.605,PASS,0.1301,PASS,0.4732,0.6395,0.639,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.896,0.5,US,0.34633903373366365
2026-02-24 09:00:00,2026-02-24 14:45:00,SHORT,EARLY_EXIT,-0.3929,5.0,23,LOSS,0.6055,True,0.0,NEUTRAL,0.575,PASS,1.0,0.4692,PASS,0.7408,PASS,0.5133,0.6395,0.639,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8947,0.5,EU,0.332183898966335
2026-02-24 09:30:00,2026-02-24 14:45:00,SHORT,EARLY_EXIT,-0.6628,5.0,21,LOSS,0.5941,True,0.0,NEUTRAL,0.575,PASS,1.0,0.4729,PASS,0.1072,PASS,0.4938,0.6395,0.639,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8947,0.5,EU,0.332183898966335
2026-02-24 10:15:00,2026-02-24 14:45:00,SHORT,EARLY_EXIT,-0.4594,5.0,18,LOSS,0.5599,True,0.0,NEUTRAL,0.575,PASS,1.0,0.4833,PASS,0.1003,PASS,0.5331,0.6395,0.639,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.7385,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.8947,0.5,EU,0.332183898966335
2026-03-01 09:00:00,2026-03-01 09:30:00,SHORT,TP1,0.5457,5.0,2,WIN,0.6307,True,0.1,BEARISH,0.6375,FAIL,0.15,0.6831,PASS,0.0508,PASS,0.4568,0.5285,0.528,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.636,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6041,0.5,EU,0.28196217367184445
2026-03-01 16:45:00,2026-03-01 18:00:00,SHORT,SL,-0.68,5.0,5,LOSS,0.569,True,0.1,NEUTRAL,0.525,FAIL,0.15,0.7904,PASS,0.1301,PASS,0.555,0.5285,0.528,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.636,SKIP,0.5,SKIP,0.5,STRONG_DOWN,-0.6041,0.5,US,0.28196217367184445
2026-03-02 02:00:00,2026-03-02 03:15:00,SHORT,SL,-1.36,5.0,5,LOSS,0.6231,True,0.0,NEUTRAL,0.575,FAIL,0.15,0.6242,PASS,0.0552,PASS,0.3369,0.4985,0.498,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.5,SKIP,0.5,SKIP,0.5,DOWN,-0.2717,0.5,ASIAN,0.22867064690803723
2026-04-01 21:15:00,2026-04-02 01:00:00,LONG,SL,-0.9583,5.0,15,LOSS,0.5168,True,0.05,NEUTRAL,0.5125,PASS,0.7083,0.628,PASS,0.0147,PASS,0.5553,0.48,0.48,BEAR,BEAR,,PASS,0.5,PASS,0.5,NEUTRAL,FAIL,0.4375,SKIP,0.5,SKIP,0.5,NEUTRAL,0.0537,0.5,US,0.18463953104633513
2026-04-02 21:45:00,2026-04-03 01:30:00,SHORT,TP1,0.8006,5.0,15,WIN,0.56,True,0.1,NEUTRAL,0.5125,FAIL,0.15,0.5855,PASS,0.1009,PASS,0.4887,0.461,0.461,BEAR,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.636,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.105,0.5,US,0.15603206589777793
2026-04-04 11:00:00,2026-04-04 16:15:00,SHORT,EARLY_EXIT,-0.339,5.0,21,LOSS,0.578,True,0.1,BULLISH,0.655,PASS,1.0,0.8767,PASS,0.1204,PASS,0.644,0.3725,0.372,BULL,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.58,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.0785,0.5,EU,0.05293097909902274
2026-04-04 12:30:00,2026-04-04 16:30:00,SHORT,EARLY_EXIT,-0.5624,5.0,16,LOSS,0.5535,True,0.1,BULLISH,0.6,PASS,1.0,0.8216,PASS,0.0087,PASS,0.5777,0.3725,0.372,BULL,BEAR,,PASS,0.5,FAIL,0.2406,CHOP_MILD_BEAR,PASS,0.58,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.0785,0.5,EU,0.05293097909902274
2026-05-01 07:45:00,2026-05-01 10:00:00,LONG,SL,0.118,5.0,9,WIN,0.5608,True,0.0,BULLISH,0.6175,PASS,0.7083,0.6271,PASS,0.0522,PASS,0.4825,0.3425,0.343,BEAR,BULL,,PASS,0.5,PASS,0.5,NEUTRAL,PASS,0.58,SKIP,0.5,SKIP,0.5,NEUTRAL,-0.0422,0.5,ASIAN,0.11710748588627397
