Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2026-03-03 06:45:00,1995.44,2001.86,1987.82,1999.27,3118.0286,2026-03-03 06:59:59.999,6222796.095908,53302,1744.6834,3482218.904151
2026-03-03 07:00:00,1999.28,2001.01,1994.35,2000.34,3682.0361,2026-03-03 07:14:59.999,7352801.608002,52729,1739.7825,3474357.239755
2026-03-03 07:15:00,2000.34,2003.49,1997.54,2000.69,3799.8801,2026-03-03 07:29:59.999,7600566.598977,56647,1887.9776,3776533.711983
2026-03-03 07:30:00,2000.68,2001.2,1993.43,1998.0,2462.7014,2026-03-03 07:44:59.999,4919781.277669,51117,1483.3745,2963884.990933
2026-03-03 07:45:00,1997.99,1999.4,1993.62,1996.33,1573.8506,2026-03-03 07:59:59.999,3141663.469464,24569,771.0322,1539118.391946
2026-03-03 08:00:00,1996.32,2000.53,1984.5,1985.23,6164.046,2026-03-03 08:14:59.999,12279478.41632,60486,2602.1495,5186539.748516
2026-03-03 08:15:00,1985.24,1991.81,1981.56,1983.82,4756.5946,2026-03-03 08:29:59.999,9446555.103392,75438,2384.6479,4736912.64782
2026-03-03 08:30:00,1983.82,1984.52,1958.52,1961.66,13474.8012,2026-03-03 08:44:59.999,26557829.850744,140721,4868.5779,9595283.503814
2026-03-03 08:45:00,1961.65,1961.65,1947.93,1953.1,12028.4285,2026-03-03 08:59:59.999,23502032.2267,125402,5672.0845,11083967.594498
2026-03-03 09:00:00,1953.1,1968.8,1950.95,1965.7,8566.6145,2026-03-03 09:14:59.999,16808749.361709,98474,5832.1803,11445960.527715
2026-03-03 09:15:00,1965.7,1968.89,1945.55,1949.09,7367.2185,2026-03-03 09:29:59.999,14410673.059983,90684,3061.2102,5988961.553663
2026-03-03 09:30:00,1949.08,1955.61,1939.1,1950.44,9851.0003,2026-03-03 09:44:59.999,19173190.477171,99423,4135.6598,8052984.378869
2026-03-03 09:45:00,1950.43,1952.49,1945.23,1951.58,4158.1256,2026-03-03 09:59:59.999,8102644.961207,62671,2266.0825,4415529.993109
2026-03-03 10:00:00,1951.57,1953.68,1946.06,1947.62,3121.0587,2026-03-03 10:14:59.999,6083076.493271,61251,1420.2467,2768212.702068
2026-03-03 10:15:00,1947.61,1956.24,1945.24,1950.1,3210.3224,2026-03-03 10:29:59.999,6265084.616841,46122,1617.9303,3157932.148119
2026-03-03 10:30:00,1950.09,1956.74,1948.8,1956.37,3365.2349,2026-03-03 10:44:59.999,6569999.89838,50142,1825.8019,3564857.125285
2026-03-03 10:45:00,1956.36,1964.08,1954.21,1958.05,5171.8706,2026-03-03 10:59:59.999,10133546.202933,67197,3031.7951,5940028.963915
2026-03-03 11:00:00,1958.05,1961.96,1956.13,1959.09,3392.1831,2026-03-03 11:14:59.999,6646293.237563,54541,2125.3247,4164011.236551
2026-03-03 11:15:00,1959.1,1961.5,1952.11,1957.61,3997.737,2026-03-03 11:29:59.999,7822742.287546,59296,1703.5039,3333194.879952
2026-03-03 11:30:00,1957.61,1964.71,1956.65,1964.44,3279.0862,2026-03-03 11:44:59.999,6432091.049571,55259,2290.4403,4492833.827451
2026-03-03 11:45:00,1964.43,1966.97,1960.93,1961.28,2751.816,2026-03-03 11:59:59.999,5404255.487246,36067,1547.4259,3039372.005999
2026-03-03 12:00:00,1961.28,1990.07,1960.85,1981.58,9277.7537,2026-03-03 12:14:59.999,18338845.879505,123068,5874.0429,11607882.734726
2026-03-03 12:15:00,1981.57,1982.33,1970.6,1975.01,4890.8285,2026-03-03 12:29:59.999,9659146.915316,85606,2579.4279,5094374.730933
2026-03-03 12:30:00,1975.0,1975.54,1963.76,1967.58,4746.8494,2026-03-03 12:44:59.999,9344099.022147,87165,2191.7959,4314637.294831
2026-03-03 12:45:00,1967.59,1970.57,1963.51,1967.57,5080.2187,2026-03-03 12:59:59.999,9992209.569954,70951,1720.9822,3384961.74714
2026-03-03 13:00:00,1967.58,1968.77,1949.77,1950.35,7884.3011,2026-03-03 13:14:59.999,15429470.035857,105285,3231.1801,6321898.684568
2026-03-03 13:15:00,1950.36,1960.06,1950.21,1957.22,3280.309,2026-03-03 13:29:59.999,6419489.08534,67133,2123.9604,4156348.327913
2026-03-03 13:30:00,1957.23,1957.23,1948.35,1951.78,3454.1885,2026-03-03 13:44:59.999,6741387.919478,77052,1724.7029,3365928.275373
2026-03-03 13:45:00,1951.77,1952.94,1943.73,1952.14,5682.0941,2026-03-03 13:59:59.999,11069745.887708,100442,3034.8244,5912694.708282
2026-03-03 14:00:00,1952.13,1963.99,1949.18,1961.19,5378.1473,2026-03-03 14:14:59.999,10534820.198006,103330,3302.2204,6467872.752988
2026-03-03 14:15:00,1961.19,1971.85,1958.3,1961.96,6002.7785,2026-03-03 14:29:59.999,11800352.523245,105494,3403.3936,6690422.421066
2026-03-03 14:30:00,1961.96,1977.31,1934.84,1937.43,29074.7837,2026-03-03 14:44:59.999,56777712.826004,353509,13830.0014,27004587.952807
2026-03-03 14:45:00,1937.44,1954.26,1929.56,1942.78,15726.7509,2026-03-03 14:59:59.999,30534561.355795,271319,7715.7531,14985761.589372
2026-03-03 15:00:00,1942.78,1953.54,1938.41,1945.8,8934.4713,2026-03-03 15:14:59.999,17372236.818324,230713,4772.1512,9280087.331902
2026-03-03 15:15:00,1945.81,1950.75,1932.04,1942.65,9503.0436,2026-03-03 15:29:59.999,18455826.044824,158187,5080.3599,9870507.944168
2026-03-03 15:30:00,1942.64,1972.71,1942.4,1959.67,13192.2832,2026-03-03 15:44:59.999,25854690.761076,239779,7524.9954,14746575.734707
2026-03-03 15:45:00,1959.66,1970.99,1959.66,1969.22,6788.1898,2026-03-03 15:59:59.999,13343388.769225,170342,3441.9422,6765498.8612
2026-03-03 16:00:00,1969.21,2001.9,1964.94,1995.17,16129.5195,2026-03-03 16:14:59.999,32014177.953912,226497,9159.6699,18189129.018807
2026-03-03 16:15:00,1995.17,2014.12,1988.24,2006.39,13199.4895,2026-03-03 16:29:59.999,26411200.363015,237914,6992.8536,13994630.713705
2026-03-03 16:30:00,2006.37,2006.37,1958.76,1970.57,16705.864,2026-03-03 16:44:59.999,33037758.465728,257254,7529.9836,14885465.351227
2026-03-03 16:45:00,1970.57,1992.31,1969.32,1983.98,8872.3278,2026-03-03 16:59:59.999,17591424.524917,184049,5352.9545,10614415.404519
2026-03-03 17:00:00,1983.98,1985.55,1960.0,1970.56,6936.4661,2026-03-03 17:14:59.999,13669815.471441,160461,2891.8084,5697783.864975
2026-03-03 17:15:00,1970.54,1979.83,1965.01,1976.27,4206.7629,2026-03-03 17:29:59.999,8300351.34234,92556,2394.5674,4724837.462266
2026-03-03 17:30:00,1976.26,1976.52,1959.38,1975.65,5108.4857,2026-03-03 17:44:59.999,10050938.79236,91905,2369.9614,4664881.134972
2026-03-03 17:45:00,1975.63,1985.6,1972.48,1980.6,3842.6791,2026-03-03 17:59:59.999,7610685.361846,91014,1953.4485,3869033.65988
2026-03-03 18:00:00,1980.59,1987.16,1969.7,1973.66,4109.1342,2026-03-03 18:14:59.999,8130257.554105,79286,1791.2766,3545945.600236
2026-03-03 18:15:00,1973.67,1990.57,1973.66,1986.04,3847.3241,2026-03-03 18:29:59.999,7637063.439296,72662,2419.3013,4801627.458295
2026-03-03 18:30:00,1986.03,2000.32,1985.45,1993.0,6329.1517,2026-03-03 18:44:59.999,12624263.170753,85994,2984.2979,5953487.819963
2026-03-03 18:45:00,1993.0,1993.0,1984.24,1988.2,2733.4489,2026-03-03 18:59:59.999,5437484.401508,66834,985.4878,1960499.716073
2026-03-03 19:00:00,1988.21,1990.66,1977.28,1985.23,5372.2741,2026-03-03 19:14:59.999,10656049.375255,73845,1801.6931,3575443.432986
2026-03-03 19:15:00,1985.23,1994.37,1981.58,1986.0,8022.134,2026-03-03 19:29:59.999,15952840.743047,78702,2780.1343,5530104.713277
2026-03-03 19:30:00,1986.01,1993.87,1976.97,1987.66,5031.3952,2026-03-03 19:44:59.999,9991274.163339,99584,2209.2128,4389026.683267
2026-03-03 19:45:00,1987.67,1993.0,1983.46,1986.02,2021.4365,2026-03-03 19:59:59.999,4019817.925921,58874,990.8757,1970773.257391
2026-03-03 20:00:00,1986.03,1989.8,1978.71,1978.71,2404.8617,2026-03-03 20:14:59.999,4772652.118966,63591,851.9213,1691332.961621
2026-03-03 20:15:00,1978.7,1987.05,1977.91,1982.28,1606.2268,2026-03-03 20:29:59.999,3184968.140268,57837,906.3394,1797098.81377
2026-03-03 20:30:00,1982.28,1989.35,1981.17,1984.64,1477.863,2026-03-03 20:44:59.999,2932252.362083,48300,743.6664,1475740.173006
2026-03-03 20:45:00,1984.65,1985.43,1969.83,1978.34,3851.0278,2026-03-03 20:59:59.999,7609918.868407,69270,1582.3402,3126755.464974
2026-03-03 21:00:00,1978.34,1978.4,1962.31,1967.99,3199.6454,2026-03-03 21:14:59.999,6295899.853172,50445,1391.996,2737536.332276
2026-03-03 21:15:00,1967.98,1969.59,1959.35,1963.28,2506.8919,2026-03-03 21:29:59.999,4922444.265288,40186,879.4221,1727075.949104
2026-03-03 21:30:00,1963.28,1967.87,1961.71,1965.64,1205.9982,2026-03-03 21:44:59.999,2369559.468878,32567,532.73,1046702.76081
2026-03-03 21:45:00,1965.64,1971.19,1963.02,1968.46,1181.2546,2026-03-03 21:59:59.999,2324685.447964,24077,761.1846,1498272.246225
2026-03-03 22:00:00,1968.46,1985.61,1968.25,1980.79,3960.1668,2026-03-03 22:14:59.999,7839758.589397,67970,2369.9655,4691103.198082
2026-03-03 22:15:00,1980.8,1983.83,1976.93,1980.27,1056.7124,2026-03-03 22:29:59.999,2092972.720644,29765,573.3283,1135764.284527
2026-03-03 22:30:00,1980.26,1988.2,1977.49,1986.21,1437.1423,2026-03-03 22:44:59.999,2850770.142097,23656,744.0349,1475833.507474
2026-03-03 22:45:00,1986.2,1986.61,1980.33,1983.31,877.0311,2026-03-03 22:59:59.999,1739227.415489,27628,473.2287,938499.294962
2026-03-03 23:00:00,1983.3,2001.63,1981.5,1994.76,4543.9225,2026-03-03 23:14:59.999,9057494.013587,64597,2746.5799,5475313.820899
2026-03-03 23:15:00,1994.76,1996.23,1987.12,1988.43,2028.7664,2026-03-03 23:29:59.999,4039395.74182,33675,893.0341,1778203.079292
2026-03-03 23:30:00,1988.44,1991.98,1983.98,1988.0,2228.682,2026-03-03 23:44:59.999,4431495.405806,27161,983.1821,1955132.768014
2026-03-03 23:45:00,1987.99,1989.6,1981.25,1982.8,2606.8568,2026-03-03 23:59:59.999,5176407.275909,23826,910.1282,1807181.660959
2026-03-04 00:00:00,1982.81,1983.24,1977.64,1980.92,1820.0477,2026-03-04 00:14:59.999,3605412.807727,47023,750.8737,1487513.522868
2026-03-04 00:15:00,1980.92,1986.79,1979.65,1980.86,2463.2001,2026-03-04 00:29:59.999,4885253.661771,36824,993.3542,1970605.860977
2026-03-04 00:30:00,1980.85,1981.3,1961.88,1964.65,4523.5024,2026-03-04 00:44:59.999,8910064.852309,77352,1754.9526,3456439.097696
2026-03-04 00:45:00,1964.65,1979.87,1964.65,1976.68,4845.5959,2026-03-04 00:59:59.999,9573614.966657,56765,1752.7401,3460378.205995
2026-03-04 01:00:00,1976.69,1984.0,1973.96,1977.93,2598.5849,2026-03-04 01:14:59.999,5144319.199738,69112,1387.3266,2746515.613835
2026-03-04 01:15:00,1977.94,1982.42,1970.18,1979.31,3418.5627,2026-03-04 01:29:59.999,6748073.435364,70245,1195.0183,2360430.888008
2026-03-04 01:30:00,1979.3,1998.66,1977.98,1989.97,5487.8203,2026-03-04 01:44:59.999,10922358.009027,113180,3277.1171,6522359.244889
2026-03-04 01:45:00,1989.97,1990.35,1980.3,1981.73,3703.2561,2026-03-04 01:59:59.999,7348376.396351,68671,1158.828,2299506.844569
2026-03-04 02:00:00,1981.72,1982.79,1973.43,1977.05,2487.136,2026-03-04 02:14:59.999,4917969.319038,81920,1129.6308,2233700.380866
2026-03-04 02:15:00,1977.04,1981.47,1972.43,1973.18,1316.8574,2026-03-04 02:29:59.999,2601684.447921,44339,642.8982,1270319.670701
2026-03-04 02:30:00,1973.18,1976.09,1969.1,1973.38,2907.1001,2026-03-04 02:44:59.999,5734925.96302,60669,1023.916,2020137.358071
2026-03-04 02:45:00,1973.38,1982.74,1971.78,1979.24,2389.9633,2026-03-04 02:59:59.999,4730493.364851,47582,965.5118,1910404.989636
2026-03-04 03:00:00,1979.23,1979.24,1970.17,1975.98,1861.553,2026-03-04 03:14:59.999,3675074.374277,56229,876.6868,1730565.826462
2026-03-04 03:15:00,1975.98,1980.18,1962.91,1964.69,5217.6508,2026-03-04 03:29:59.999,10285884.468195,67870,2022.9613,3989837.089598
2026-03-04 03:30:00,1964.69,1966.04,1945.08,1951.04,13413.6871,2026-03-04 03:44:59.999,26202674.150384,162729,4785.1153,9344523.059551
2026-03-04 03:45:00,1951.05,1961.51,1947.81,1960.9,3885.2107,2026-03-04 03:59:59.999,7596727.648692,88489,2547.0565,4980538.519508
2026-03-04 04:00:00,1960.89,1964.65,1953.01,1960.66,3187.4791,2026-03-04 04:14:59.999,6246548.868928,71345,1558.0954,3053732.999045
2026-03-04 04:15:00,1960.66,1962.07,1952.18,1954.12,2549.9632,2026-03-04 04:29:59.999,4986647.65931,59539,1044.4132,2042547.850257
2026-03-04 04:30:00,1954.13,1958.74,1950.65,1957.89,2486.1766,2026-03-04 04:44:59.999,4859076.154097,59756,1112.7543,2175121.398624
2026-03-04 04:45:00,1957.89,1963.0,1956.25,1960.25,2475.1599,2026-03-04 04:59:59.999,4849676.354309,44388,1395.9704,2735012.242748
2026-03-04 05:00:00,1960.26,1963.18,1957.0,1962.33,1810.462,2026-03-04 05:14:59.999,3549609.628599,50819,842.1282,1651268.058594
2026-03-04 05:15:00,1962.33,1965.49,1955.79,1960.12,1922.4714,2026-03-04 05:29:59.999,3770339.071086,47382,837.1302,1642459.395335
2026-03-04 05:30:00,1960.13,1977.84,1957.79,1972.63,3907.2869,2026-03-04 05:44:59.999,7691420.017813,68605,2365.2911,4656663.156047
2026-03-04 05:45:00,1972.62,1975.89,1969.61,1971.14,2635.3107,2026-03-04 05:59:59.999,5198227.355587,52256,1612.8236,3181480.890087
2026-03-04 06:00:00,1971.14,1971.83,1964.91,1966.41,2218.2643,2026-03-04 06:14:59.999,4365748.054966,43825,1200.8828,2363752.93698
2026-03-04 06:15:00,1966.41,1967.93,1963.33,1967.23,2732.63,2026-03-04 06:29:59.999,5371719.746341,47736,1395.9774,2744182.106888
2026-03-04 06:30:00,1967.24,1986.0,1967.24,1985.8,5153.0733,2026-03-04 06:44:59.999,10199179.350174,81121,3206.0436,6344873.350342
2026-03-04 06:45:00,1985.8,1986.49,1978.28,1980.33,2880.3146,2026-03-04 06:59:59.999,5709761.564926,44377,1601.6576,3176467.889828
2026-03-04 07:00:00,1980.34,1982.09,1975.0,1975.36,2334.3589,2026-03-04 07:14:59.999,4616917.062702,46564,955.2963,1889566.557489
2026-03-04 07:15:00,1975.36,1985.6,1974.64,1985.59,1777.9487,2026-03-04 07:29:59.999,3519216.622775,42685,993.9685,1967842.448742
2026-03-04 07:30:00,1985.59,1994.0,1983.8,1993.06,4270.9934,2026-03-04 07:44:59.999,8493640.534601,75859,2396.4841,4766572.975905
2026-03-04 07:45:00,1993.05,2010.0,1990.04,2006.55,10145.6929,2026-03-04 07:59:59.999,20315321.69811,91441,5549.2776,11112046.066314
2026-03-04 08:00:00,2006.55,2019.9,2003.88,2009.95,13637.7058,2026-03-04 08:14:59.999,27445518.564147,120485,6913.9039,13915455.175135
2026-03-04 08:15:00,2009.95,2010.02,2000.47,2005.68,4842.7416,2026-03-04 08:29:59.999,9711360.173591,95710,2144.0729,4299375.155949
2026-03-04 08:30:00,2005.68,2030.8,2005.3,2030.35,11647.707,2026-03-04 08:44:59.999,23524471.419371,121260,7694.5467,15541031.055813
2026-03-04 08:45:00,2030.35,2066.66,2030.35,2063.71,30338.7489,2026-03-04 08:59:59.999,62186114.022501,254281,17193.3694,35236289.108979
2026-03-04 09:00:00,2063.71,2075.0,2055.18,2068.84,16726.1605,2026-03-04 09:14:59.999,34545914.855848,185318,7361.2418,15208642.15152
2026-03-04 09:15:00,2068.83,2080.0,2066.58,2076.17,13725.4823,2026-03-04 09:29:59.999,28461246.947999,179085,6849.4795,14204787.3937
2026-03-04 09:30:00,2076.18,2088.0,2071.42,2084.02,19269.9785,2026-03-04 09:44:59.999,40102449.412156,173573,10259.4882,21353178.108421
2026-03-04 09:45:00,2084.02,2089.55,2071.3,2075.23,9808.551,2026-03-04 09:59:59.999,20396177.438285,120649,4441.8229,9239196.917087
2026-03-04 10:00:00,2075.24,2092.9,2073.71,2084.83,13563.5734,2026-03-04 10:14:59.999,28260248.714531,168719,7573.3938,15784709.950053
2026-03-04 10:15:00,2084.82,2085.93,2075.63,2079.99,7072.4123,2026-03-04 10:29:59.999,14714688.641408,107306,2703.7201,5625086.373619
2026-03-04 10:30:00,2079.99,2081.3,2072.62,2074.03,4416.1122,2026-03-04 10:44:59.999,9169123.948277,76404,1568.094,3256171.280758
2026-03-04 10:45:00,2074.03,2075.99,2067.36,2072.34,10466.4872,2026-03-04 10:59:59.999,21684105.21566,82621,2783.6219,5766793.114915
2026-03-04 11:00:00,2072.33,2076.04,2066.18,2074.86,9342.2216,2026-03-04 11:14:59.999,19349333.310212,73166,5779.5895,11971568.832184
2026-03-04 11:15:00,2074.86,2078.22,2066.19,2067.86,4887.5296,2026-03-04 11:29:59.999,10128595.670538,56511,1206.0897,2500282.754853
2026-03-04 11:30:00,2067.86,2069.84,2046.77,2054.01,12882.4811,2026-03-04 11:44:59.999,26493077.844036,123771,5037.0864,10349373.001781
2026-03-04 11:45:00,2054.01,2058.74,2050.57,2054.97,4703.1793,2026-03-04 11:59:59.999,9662974.561689,63255,2214.0832,4549788.729255
2026-03-04 12:00:00,2054.97,2059.29,2047.61,2050.59,7428.4799,2026-03-04 12:14:59.999,15243457.123793,86676,4532.9952,9300066.577211
2026-03-04 12:15:00,2050.59,2051.08,2039.66,2040.99,6446.9577,2026-03-04 12:29:59.999,13179702.690252,94268,2371.4042,4847813.766725
2026-03-04 12:30:00,2040.99,2053.36,2036.37,2050.29,15301.6143,2026-03-04 12:44:59.999,31238794.230401,95216,10446.8429,21319682.251555
2026-03-04 12:45:00,2050.3,2054.69,2047.4,2054.33,5460.5817,2026-03-04 12:59:59.999,11199397.901922,75174,2523.0389,5174726.472319
2026-03-04 13:00:00,2054.34,2068.53,2052.79,2059.76,6161.386,2026-03-04 13:14:59.999,12700716.148655,107112,3293.8415,6789754.695511
2026-03-04 13:15:00,2059.76,2063.27,2055.53,2059.95,2770.2066,2026-03-04 13:29:59.999,5704486.11534,83377,1212.315,2496377.378559
2026-03-04 13:30:00,2059.94,2065.39,2056.28,2063.53,2989.1545,2026-03-04 13:44:59.999,6160432.565078,74316,1426.8871,2941144.447869
2026-03-04 13:45:00,2063.54,2067.42,2061.29,2064.49,2660.2487,2026-03-04 13:59:59.999,5492304.23352,68637,1488.6952,3073665.783436
2026-03-04 14:00:00,2064.48,2077.66,2062.82,2074.91,10025.9241,2026-03-04 14:14:59.999,20771298.538543,97464,6651.2032,13777973.342491
2026-03-04 14:15:00,2074.91,2082.64,2069.95,2078.69,9574.5996,2026-03-04 14:29:59.999,19873495.039619,133534,5540.0429,11501469.991948
2026-03-04 14:30:00,2078.69,2110.0,2066.66,2066.75,33404.5856,2026-03-04 14:44:59.999,69841431.525255,395965,17519.1084,36650364.024522
2026-03-04 14:45:00,2066.75,2084.85,2064.9,2080.0,11556.5335,2026-03-04 14:59:59.999,23980727.197347,234676,6416.3204,13315385.751668
2026-03-04 15:00:00,2079.99,2098.71,2079.09,2089.44,15530.7674,2026-03-04 15:14:59.999,32472387.314356,235151,8727.3646,18248464.094433
2026-03-04 15:15:00,2089.43,2143.98,2088.76,2139.02,26683.2293,2026-03-04 15:29:59.999,56445843.235145,257294,15560.4237,32938649.492225
2026-03-04 15:30:00,2139.02,2142.48,2122.59,2127.07,22292.8029,2026-03-04 15:44:59.999,47496909.673968,255121,10729.5377,22864662.63234
2026-03-04 15:45:00,2127.08,2157.67,2126.36,2150.23,24707.509,2026-03-04 15:59:59.999,52999153.470117,208427,13269.8324,28472004.178952
2026-03-04 16:00:00,2150.23,2165.75,2133.49,2135.44,24567.0449,2026-03-04 16:14:59.999,52775051.385103,265558,11379.7301,24455962.709422
2026-03-04 16:15:00,2135.43,2147.54,2129.13,2143.76,12359.0635,2026-03-04 16:29:59.999,26417365.439199,187110,6829.2542,14596834.383651
2026-03-04 16:30:00,2143.75,2152.12,2141.51,2146.01,13502.1816,2026-03-04 16:44:59.999,28999756.560041,135821,8575.6884,18420253.682965
2026-03-04 16:45:00,2146.0,2149.44,2140.03,2142.39,8445.7025,2026-03-04 16:59:59.999,18128491.303112,103640,3676.1238,7891136.191093
2026-03-04 17:00:00,2142.39,2155.35,2138.72,2148.78,10561.9095,2026-03-04 17:14:59.999,22680543.930665,131791,5856.1503,12576134.996521
2026-03-04 17:15:00,2148.78,2153.74,2130.17,2135.74,14026.5635,2026-03-04 17:29:59.999,30000205.275941,142815,4515.6365,9660677.224726
2026-03-04 17:30:00,2135.74,2148.8,2135.69,2145.0,10565.1035,2026-03-04 17:44:59.999,22632524.926391,115998,6221.3836,13325949.246881
2026-03-04 17:45:00,2145.0,2156.83,2144.7,2146.07,8269.1665,2026-03-04 17:59:59.999,17780188.506336,85896,4647.7931,9993051.428719
2026-03-04 18:00:00,2146.07,2154.32,2138.13,2141.9,5134.8765,2026-03-04 18:14:59.999,11017304.035722,82891,2167.8698,4651603.965582
2026-03-04 18:15:00,2141.9,2156.0,2141.12,2154.72,6008.0366,2026-03-04 18:29:59.999,12917113.794457,83069,3376.9082,7258579.366704
2026-03-04 18:30:00,2154.72,2159.09,2145.3,2153.71,4533.5648,2026-03-04 18:44:59.999,9749195.751493,70139,1825.1274,3925734.041639
2026-03-04 18:45:00,2153.7,2164.38,2152.03,2163.18,4330.1181,2026-03-04 18:59:59.999,9348502.903771,89358,2148.6933,4640075.096853
2026-03-04 19:00:00,2163.18,2187.05,2161.01,2181.75,20169.0317,2026-03-04 19:14:59.999,43869303.381334,166396,11444.9507,24893464.832054
2026-03-04 19:15:00,2181.76,2199.0,2174.76,2175.41,19098.1407,2026-03-04 19:29:59.999,41769010.752274,163956,8858.3435,19377936.198907
2026-03-04 19:30:00,2175.41,2187.87,2170.72,2181.34,6801.3008,2026-03-04 19:44:59.999,14820253.951278,114876,3876.202,8449871.765529
2026-03-04 19:45:00,2181.34,2184.99,2175.89,2177.51,3438.9067,2026-03-04 19:59:59.999,7498745.105342,70606,1493.5299,3257356.403152
2026-03-04 20:00:00,2177.51,2179.66,2162.66,2168.3,5267.5674,2026-03-04 20:14:59.999,11436339.765941,85072,2083.1041,4523092.994297
2026-03-04 20:15:00,2168.31,2177.02,2165.4,2171.69,3352.7501,2026-03-04 20:29:59.999,7278529.483831,69265,1372.697,2980635.290525
2026-03-04 20:30:00,2171.68,2175.49,2165.28,2172.93,3021.3291,2026-03-04 20:44:59.999,6556922.362799,65546,1163.6488,2525524.378844
2026-03-04 20:45:00,2172.93,2174.05,2149.31,2150.13,6580.9382,2026-03-04 20:59:59.999,14213785.498922,98527,2319.0074,5011425.177319
2026-03-04 21:00:00,2150.13,2155.18,2142.27,2145.49,5044.0046,2026-03-04 21:14:59.999,10838846.865108,86090,2187.2079,4700911.070069
2026-03-04 21:15:00,2145.48,2150.0,2142.25,2148.96,2350.8487,2026-03-04 21:29:59.999,5046029.248567,52097,1058.9318,2273003.42468
2026-03-04 21:30:00,2148.95,2155.77,2146.15,2149.27,2371.6967,2026-03-04 21:44:59.999,5100853.867697,38690,1358.3168,2921242.242049
2026-03-04 21:45:00,2149.27,2152.1,2145.86,2149.86,1920.461,2026-03-04 21:59:59.999,4127237.247447,28741,840.0583,1805508.867933
2026-03-04 22:00:00,2149.85,2164.16,2149.85,2157.45,4033.9194,2026-03-04 22:14:59.999,8706768.657683,57498,2214.2872,4778220.434826
2026-03-04 22:15:00,2157.45,2159.79,2152.97,2152.97,1887.5261,2026-03-04 22:29:59.999,4070108.458374,36644,645.3543,1391699.638037
2026-03-04 22:30:00,2152.97,2154.9,2135.27,2136.66,4766.3134,2026-03-04 22:44:59.999,10215226.906073,60155,1537.9925,3296630.071495
2026-03-04 22:45:00,2136.67,2136.88,2127.42,2132.11,4473.5029,2026-03-04 22:59:59.999,9536992.031587,62109,1729.0961,3686072.076293
2026-03-04 23:00:00,2132.11,2136.84,2128.79,2132.3,2147.7152,2026-03-04 23:14:59.999,4581142.974002,48519,1063.8234,2269344.900379
2026-03-04 23:15:00,2132.3,2135.77,2123.63,2125.37,4775.7681,2026-03-04 23:29:59.999,10163139.849364,52497,1399.1114,2976827.722177
2026-03-04 23:30:00,2125.38,2131.99,2116.67,2131.34,4861.9433,2026-03-04 23:44:59.999,10322186.818058,53927,1817.1284,3859683.444581
2026-03-04 23:45:00,2131.33,2133.44,2123.3,2127.28,3824.8521,2026-03-04 23:59:59.999,8131492.412938,40807,723.0669,1537880.365629
2026-03-05 00:00:00,2127.28,2130.35,2121.5,2126.48,2342.4656,2026-03-05 00:14:59.999,4980786.306454,55511,980.1871,2084429.365081
2026-03-05 00:15:00,2126.48,2134.89,2122.2,2127.05,4275.5343,2026-03-05 00:29:59.999,9103307.08873,65508,1255.4959,2674148.62602
2026-03-05 00:30:00,2127.04,2134.09,2124.24,2131.03,4640.3894,2026-03-05 00:44:59.999,9874076.927495,61351,2274.0319,4838359.678127
2026-03-05 00:45:00,2131.03,2135.36,2126.66,2128.13,3151.4579,2026-03-05 00:59:59.999,6717618.639284,51708,1200.2905,2559034.56229
2026-03-05 01:00:00,2128.14,2141.93,2124.5,2136.78,5853.5346,2026-03-05 01:14:59.999,12480248.073247,78574,2111.2706,4506696.768386
2026-03-05 01:15:00,2136.79,2138.65,2120.25,2127.71,4229.6023,2026-03-05 01:29:59.999,9001456.200887,74760,1255.7628,2672631.044933
2026-03-05 01:30:00,2127.71,2128.08,2110.42,2113.87,4861.5616,2026-03-05 01:44:59.999,10297548.905474,80309,1566.3263,3316764.952522
2026-03-05 01:45:00,2113.88,2116.93,2107.57,2113.73,3776.4819,2026-03-05 01:59:59.999,7973187.177365,78039,1566.3779,3307362.148697
2026-03-05 02:00:00,2113.72,2133.2,2112.82,2131.4,6412.1552,2026-03-05 02:14:59.999,13620865.352949,85689,3435.9168,7301482.872466
2026-03-05 02:15:00,2131.41,2134.09,2124.2,2126.75,1611.5038,2026-03-05 02:29:59.999,3430214.724219,41888,847.0339,1803143.993726
2026-03-05 02:30:00,2126.75,2126.76,2115.59,2116.52,2162.7485,2026-03-05 02:44:59.999,4584486.034514,40823,848.1625,1797879.966177
2026-03-05 02:45:00,2116.53,2124.9,2116.26,2121.85,2178.6246,2026-03-05 02:59:59.999,4619362.718717,39919,1010.7891,2143094.748897
2026-03-05 03:00:00,2121.85,2126.07,2118.01,2120.04,1592.4907,2026-03-05 03:14:59.999,3379552.680059,35216,663.4542,1408095.941439
2026-03-05 03:15:00,2120.04,2122.65,2112.5,2113.95,2126.6623,2026-03-05 03:29:59.999,4502912.985101,38122,727.5477,1540535.52896
2026-03-05 03:30:00,2113.96,2115.66,2108.56,2108.86,2317.2503,2026-03-05 03:44:59.999,4893968.781739,54839,1048.2821,2214129.17897
2026-03-05 03:45:00,2108.87,2122.55,2107.5,2120.15,2523.9402,2026-03-05 03:59:59.999,5341053.12227,37835,1594.3826,3375072.490469
